url,status,products,title,ms
https://925eee.myshopify.com,RATE_LIMITED,0,,1506
https://927ffd.myshopify.com,RATE_LIMITED,0,,1145
https://93359d-2.myshopify.com,LIVE,1,,2890
https://933c54-3.myshopify.com,RATE_LIMITED,0,,642
https://93f5af.myshopify.com,RATE_LIMITED,0,,1054
https://949fa8-4.myshopify.com,RATE_LIMITED,0,,6762
https://95a114-a1.myshopify.com,LIVE,1,,1705
https://969ad2-3.myshopify.com,LIVE,1,,1299
https://972df0-2.myshopify.com,RATE_LIMITED,0,,1527
https://98b7cb.myshopify.com,RATE_LIMITED,0,,957
https://99cb08-2.myshopify.com,LIVE,1,,1956
https://9aa5a7.myshopify.com,RATE_LIMITED,0,,1738
https://9ab1e0-38.myshopify.com,RATE_LIMITED,0,,6645
https://9b4ce9.myshopify.com,LIVE,1,,2545
https://9c1bc7-3.myshopify.com,RATE_LIMITED,0,,822
https://9c4783-3.myshopify.com,DNS_DEAD,0,,0
https://9f2789.myshopify.com,LIVE,1,,1393
https://9f81bd-2.myshopify.com,RATE_LIMITED,0,,1456
https://a-brandt-son.myshopify.com,RATE_LIMITED,0,,1439
https://a-dodsons.myshopify.com,LIVE,1,,1441
https://a-edge.myshopify.com,RATE_LIMITED,0,,927
https://a-favorite-design.myshopify.com,RATE_LIMITED,0,,601
https://a-g-e-graphics.myshopify.com,LIVE,1,,1620
https://a-hamerli.myshopify.com,RATE_LIMITED,0,,905
https://a-in-a-box-llc.myshopify.com,RATE_LIMITED,0,,1260
https://a-ipower.myshopify.com,LIVE,1,,1770
https://a-line-arrow-hobby.myshopify.com,LIVE,1,,1107
https://a-m-instruments.myshopify.com,RATE_LIMITED,0,,1573
https://a-modern-wedding.myshopify.com,LIVE,1,,935
https://a-perfect-present.myshopify.com,RATE_LIMITED,0,,1507
https://a-room-of-her-own.myshopify.com,LIVE,1,,968
https://a-savvy-wardrobe.myshopify.com,RATE_LIMITED,0,,1633
https://a-shop-of-things.myshopify.com,RATE_LIMITED,0,,931
https://a-times.myshopify.com,RATE_LIMITED,0,,630
https://a-toy-garden.myshopify.com,LIVE,1,,1723
https://a110cf.myshopify.com,LIVE,1,,1493
https://a12e00-9a.myshopify.com,RATE_LIMITED,0,,5804
https://a1467f.myshopify.com,RATE_LIMITED,0,,1287
https://a15f3d-2.myshopify.com,RATE_LIMITED,0,,670
https://a2ed06.myshopify.com,RATE_LIMITED,0,,843
https://a2f39e-2.myshopify.com,LIVE,1,,1344
https://a302d0-f9.myshopify.com,RATE_LIMITED,0,,2161
https://a3dfba-2.myshopify.com,LIVE,1,,1602
https://a49081-2.myshopify.com,RATE_LIMITED,0,,861
https://a5e327-e0.myshopify.com,RATE_LIMITED,0,,2299
https://a60b5b.myshopify.com,LIVE,1,,1652
https://a623f6-2.myshopify.com,LIVE,1,,1264
https://a6b5fd.myshopify.com,LIVE,1,,1793
https://a6d02d-3.myshopify.com,RATE_LIMITED,0,,1091
https://a6zcf3-y0.myshopify.com,LIVE,1,,1855
https://a75be1-3.myshopify.com,RATE_LIMITED,0,,2666
https://a78991-2.myshopify.com,RATE_LIMITED,0,,1496
https://a84541.myshopify.com,LIVE,1,,1486
https://a8a0fe-2.myshopify.com,RATE_LIMITED,0,,1174
https://a8fa4d-3.myshopify.com,LIVE,1,,940
https://a91dcd.myshopify.com,RATE_LIMITED,0,,1152
https://a96ik7-ey.myshopify.com,RATE_LIMITED,0,,1716
https://aa563d.myshopify.com,RATE_LIMITED,0,,1379
https://aaaforklifts-com.myshopify.com,RATE_LIMITED,0,,1810
https://aag-bat-company.myshopify.com,DEAD,0,,993
https://aalt-company.myshopify.com,DEAD,0,,1493
https://ab-slot-off-road.myshopify.com,DEAD,0,,1402
https://ab-vintage-watches.myshopify.com,RATE_LIMITED,0,,1111
https://abacus-row.myshopify.com,RATE_LIMITED,0,,816
https://abanirugs.myshopify.com,RATE_LIMITED,0,,1192
https://abature.myshopify.com,RATE_LIMITED,0,,1243
https://abbeville-press.myshopify.com,LIVE,1,,1735
https://abbeyjt.myshopify.com,LIVE,1,,1731
https://abbott-3.myshopify.com,RATE_LIMITED,0,,1746
https://abbott-cards.myshopify.com,RATE_LIMITED,0,,902
https://abc-canopy.myshopify.com,RATE_LIMITED,0,,621
https://abc-fashion-5.myshopify.com,RATE_LIMITED,0,,720
https://abcdvdvideo.myshopify.com,LIVE,1,,1856
https://abeeze.myshopify.com,RATE_LIMITED,0,,604
https://abella-eyewear.myshopify.com,RATE_LIMITED,0,,690
https://abenausa.myshopify.com,LIVE,1,,1267
https://abi-ame.myshopify.com,RATE_LIMITED,0,,535
https://abigails-wholesale.myshopify.com,RATE_LIMITED,0,,1458
https://ablecncus.myshopify.com,RATE_LIMITED,0,,1879
https://abletop-table.myshopify.com,RATE_LIMITED,0,,805
https://ablotv.myshopify.com,RATE_LIMITED,0,,1830
https://abode-outside.myshopify.com,LIVE,1,,1209
https://abovetek.myshopify.com,LIVE,1,,1182
https://abrademo.myshopify.com,RATE_LIMITED,0,,678
https://absolute360activewear.myshopify.com,RATE_LIMITED,0,,634
https://absolutely-abigails.myshopify.com,DNS_DEAD,0,,0
https://absolutelynatural.myshopify.com,RATE_LIMITED,0,,1156
https://abugarcia.myshopify.com,RATE_LIMITED,0,,1236
https://abxylute.myshopify.com,LIVE,1,,1283
https://abyss-battery.myshopify.com,LIVE,1,,1565
https://ac-silver-store.myshopify.com,RATE_LIMITED,0,,693
https://ac2t.myshopify.com,RATE_LIMITED,0,,1210
https://accelerated-aesthetics.myshopify.com,LIVE,1,,1080
https://accent-linens.myshopify.com,RATE_LIMITED,0,,902
https://ace-face-beauty.myshopify.com,DEAD,0,,1677
https://acebeaute.myshopify.com,RATE_LIMITED,0,,675
https://acebo.myshopify.com,RATE_LIMITED,0,,946
https://acesavingbed.myshopify.com,RATE_LIMITED,0,,3138
https://achilleascarves.myshopify.com,RATE_LIMITED,0,,1482
https://acific-coast-gallery.myshopify.com,DEAD,0,,1528
https://acific-theme-bright.myshopify.com,DEAD,0,,1782
https://ackagemint.myshopify.com,RATE_LIMITED,0,,667
https://ackerman-pens.myshopify.com,RATE_LIMITED,0,,810
https://ackerspine.myshopify.com,RATE_LIMITED,0,,2252
https://ackzh-hu.myshopify.com,DEAD,0,,1230
https://acmi.myshopify.com,LIVE,1,,1336
https://acne-solutions-nyc.myshopify.com,RATE_LIMITED,0,,671
https://acorndtc.myshopify.com,RATE_LIMITED,0,,817
https://acred-flower.myshopify.com,RATE_LIMITED,0,,1097
https://acred-rose-water-aromatherapy.myshopify.com,RATE_LIMITED,0,,2044
https://acredceremonyco.myshopify.com,DEAD,0,,2186
https://acteon.myshopify.com,RATE_LIMITED,0,,1704
https://acticagear.myshopify.com,DEAD,0,,1425
https://acticollar.myshopify.com,RATE_LIMITED,0,,1138
https://actipup.myshopify.com,RATE_LIMITED,0,,646
https://activemindsshop.myshopify.com,RATE_LIMITED,0,,684
https://activeroots.myshopify.com,LIVE,1,,1617
https://activewowteeth.myshopify.com,RATE_LIMITED,0,,924
https://activewrap-com.myshopify.com,LIVE,1,,1233
https://acupress.myshopify.com,RATE_LIMITED,0,,1343
https://acuratedthriftshop.myshopify.com,RATE_LIMITED,0,,1055
https://acywong.myshopify.com,RATE_LIMITED,0,,1463
https://ad820e.myshopify.com,LIVE,1,,2215
https://ada-labo-tokyo.myshopify.com,DNS_DEAD,0,,0
https://adacollection.myshopify.com,RATE_LIMITED,0,,721
https://adamonde.myshopify.com,RATE_LIMITED,0,,1664
https://adams-nest.myshopify.com,LIVE,1,,724
https://adamsbroworld.myshopify.com,RATE_LIMITED,0,,6298
https://adamtuned.myshopify.com,RATE_LIMITED,0,,3011
https://adan-products.myshopify.com,RATE_LIMITED,0,,1678
https://adaprox-us.myshopify.com,LIVE,1,,1564
https://adaptadvancers.myshopify.com,LIVE,1,,720
https://adasat-9228.myshopify.com,RATE_LIMITED,0,,2713
https://adcd67-2.myshopify.com,RATE_LIMITED,0,,1180
https://addicted2pens.myshopify.com,TIMEOUT,0,,0
https://addiction-pet-d2c-us-2.myshopify.com,LIVE,1,,1436
https://ade-stopper.myshopify.com,RATE_LIMITED,0,,6084
https://adeandco.myshopify.com,DEAD,0,,1355
https://ademarkproducts-inc-abbey-sullivan-fragrances.myshopify.com,RATE_LIMITED,0,,1315
