url,status,products,title,ms,proxy
https://3tbikeusa.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://3wliners.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://4-legger-organic-pet-products-shampoo-and-more.myshopify.com,LIVE,1,,1398,px014004.pointtoserver.com:10780
https://40-oak-boutique.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://400e5e-2.myshopify.com,LIVE,1,,1002,de1.cactussstp.com:3129
https://404media.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://40e36f.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
https://40f919.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://421207.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://42b3e6-38.myshopify.com,LIVE,1,,1553,uk2.cactussstp.com:81
https://432aea-30.myshopify.com,LIVE,1,,1281,px022505.pointtoserver.com:10780
https://43517e-e0.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://441461-5.myshopify.com,LIVE,1,,1915,px180801.pointtoserver.com:10780
https://4793fb-9d.myshopify.com,LIVE,1,,1441,lv1.cactussstp.com:81
https://47a2a7.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://47be85-2.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://47bf37.myshopify.com,LIVE,1,,981,px460101.pointtoserver.com:10780
https://47brand.myshopify.com,PROXY_ERROR,0,,0,proxy.proxiware.com:1337
https://482e85.myshopify.com,LIVE,1,,1776,px180801.pointtoserver.com:10780
https://48b00c.myshopify.com,LIVE,1,,1732,px032002.pointtoserver.com:10780
https://49b782-2.myshopify.com,LIVE,1,,550,px591203.pointtoserver.com:10780
https://4adiamond.myshopify.com,TIMEOUT,0,,0,nl3.cactussstp.com:8080
